id,claim,label
2944,"Người mắc bệnh hô hấp mạn tính tại Hà Nội nên giữ ấm cơ thể, đặc biệt là vùng cổ và ngực, và tránh ra ngoài vào sáng sớm khi thời tiết lạnh, có mưa phùn để hạn chế các đợt cấp của bệnh.",true
2850,"Người mắc viêm gan B mạn tính khi đã bắt đầu điều trị bằng thuốc kháng virus thường phải duy trì uống thuốc lâu dài, trong nhiều trường hợp là suốt đời, để kiểm soát virus và ngăn ngừa biến chứng.",true
2862,"Các bệnh về mắt như tật khúc xạ, khô mắt, đục thủy tinh thể và thoái hóa hoàng điểm đều có xu hướng xuất hiện và tiến triển giống hệt nhau ở mọi độ tuổi.",false
2909,Khói bụi từ môi trường làm việc và các bệnh hô hấp không được điều trị là nguyên nhân chính gây ra 85% các trường hợp tổn thương phổi ở người trưởng thành.,false
3113,"Sau tuổi 50, động mạch giảm độ đàn hồi, làm tăng nguy cơ cao huyết áp và nguy cơ hình thành mảng xơ vữa nếu không duy trì lối sống khoa học.",true
2805,Người hút thuốc lá trên 10 năm như ông Chung Nguyễn ở Hà Nội cần tầm soát ung thư phổi ngay từ tuổi 35.,false
2994,"Viêm gan có thể gây ra các triệu chứng như đắng miệng, chán ăn và vàng da, thường gặp ở người trưởng thành.",true
2866,"Các biện pháp tự nhiên như rửa mũi, xông hơi, nghỉ ngơi có thể chữa khỏi hoàn toàn bệnh viêm xoang trong vòng 3 ngày.",false
2781,"Mất nước, dùng thuốc lợi tiểu, suy giảm chức năng thận hoặc căng thẳng chuyển hóa có thể khiến chỉ số axit uric tăng cao ngay cả khi chế độ ăn uống khá lành mạnh.",true
3129,"Mắt nhìn mọi vật trở nên mờ, màu sắc kém tươi hơn dù môi trường đủ ánh sáng có thể do mắc bệnh mắt như viêm dây thần kinh thị giác, thoái hóa điểm vàng và đục thủy tinh thể.",false
3103,"Khối u ung thư vùng miệng khi tiến triển có thể xâm lấn vào cấu trúc răng, dẫn đến đau đớn, gây khó khăn trong việc ăn uống và suy dinh dưỡng, từ đó làm suy giảm nghiêm trọng chất lượng sống cả về thể chất lẫn tinh thần của bệnh nhân.",true
2898,"Khám mắt định kỳ có thể giúp phát hiện sớm các bệnh như đái tháo đường và tăng huyết áp thông qua kiểm tra võng mạc, đồng thời bảo vệ thị lực tổng thể.",true
2999,"Bánh chưng, dưa muối và các loại mứt kẹo là những món ăn thường có trong ngày Trung thu song có thể tăng nguy cơ cao huyết áp, đái tháo đường thai kỳ.",false
2849,"Tập thể dục ngoài trời trong điều kiện ô nhiễm, đóng kín cửa phòng dùng điều hòa liên tục, hoặc đặt hoa có hương nồng trong phòng ngủ đều có thể làm trầm trọng thêm các bệnh về đường hô hấp.",true
2844,"Trời nồm ẩm kéo dài có thể làm tổn thương nang tóc và tế bào mầm tóc dẫn đến tình trạng tóc nhờn bết, rụng nhiều hơn trong vòng 24 giờ.",false
3058,"Dịp Tết, việc tiêu thụ nhiều hải sản, nội tạng động vật và uống bia rượu có thể làm tăng nồng độ axit uric trong máu, dẫn đến nguy cơ tái phát các cơn gout cấp.",true
2995,"Uống nhiều rượu bia, ăn thực phẩm nhiều muối và ít tập thể dục đều là những yếu tố có thể dẫn đến tăng huyết áp.",true
2904,Phụ nữ đã tiêm đủ mũi vaccine HPV trước 30 tuổi không cần thực hiện xét nghiệm Pap smear để tầm soát ung thư cổ tử cung.,false
2929,"Ăn quá nhiều muối có thể gây đầy hơi, dẫn đến tăng natri máu và làm tăng nguy cơ phát triển huyết áp cao.",true
3151,"Mệt mỏi thường xuyên, lạnh tay chân và vết thương chậm lành là những dấu hiệu phổ biến của tình trạng tuần hoàn máu kém.",true
2168,"Lại Lý Huynh, đương kim vô địch cờ tướng thế giới, sẽ thi đấu 10 ván cờ với kỳ thủ số một Trung Quốc Tào Nham Lỗi tại tỉnh Phúc Kiến.",true
2060,"Lại Lý Huynh, kỳ thủ số một Việt Nam, đã giành vị trí á quân tại giải cờ tướng Ngũ Dương sau khi thua Trình Vũ Đông trong trận chung kết diễn ra vào chiều ngày 1/3 tại Trung Quốc.",true
2102,"VĐV Mỹ Ilia Malinin đã không thể hoàn thành chương trình trượt băng nghệ thuật tự do tại Olympic Milan-Cortina 2026, dẫn đến kết quả thấp ngoài dự kiến so với vị trí hàng đầu thế giới của anh.",true
2099,VĐV Trung Quốc lai Mỹ Eileen Gu đã bị ngã gãy ván trượt ở lượt thi vòng loại và không thể vào chung kết nội dung big air tại Olympic mùa Đông 2024.,false
2159,"Armand Duplantis thừa nhận anh thường chỉ nâng kỷ lục thế giới nhảy sào lên từng centimet để nhận tiền thưởng, nhưng động lực này không phải là yếu tố duy nhất thúc đẩy anh.",true
2045,"Alysa Liu đã bày tỏ sự ủng hộ với Eileen Gu trong một cuộc phỏng vấn với New York Times, cho rằng cảm giác lướt trên băng giúp Gu trở lại và giành huy chương vàng Olympic lịch sử.",true
2163,Lại Lý Huynh thua kỳ thủ số một Trung Quốc Tào Nham Lỗi với tỷ số 10-14 tại giải cờ vây Quốc tế Bắc Kinh.,false
2151,"Năm 2026, Hiệp hội golf Việt Nam (VGA) sẽ tổ chức 23 giải đấu trên ba cấp độ chuyên môn cho nam và nữ, với lịch trình diễn ra từ tháng 3 đến tháng 12.",true
2167,"Cựu vô địch quyền Anh hạng nặng thế giới Anthony Joshua đã tránh được một vụ tai nạn giao thông nghiêm trọng ở London sau khi đổi chỗ ngồi chỉ vài giây trước khi vụ va chạm xảy ra, khiến ba người bạn của anh thiệt mạng.",false
2044,"George Russell của Mercedes đã giành chiến thắng tại chặng đua mở màn F1 2026 trên đường đua Albert Park, Melbourne vào ngày 8/3, vượt qua áp lực từ Ferrari và tay đua Charles Leclerc trong phần đầu của Grand Prix Australia.",true
2052,Eileen Gu cho biết cô chọn thi đấu cho Mỹ để tạo ra tác động tích cực lớn nhất có thể.,false
2064,Kỳ thủ Lại Lý Huynh đã đánh bại Triệu Phàn Vỹ với tỷ số 3-1 để giành quyền vào chung kết siêu giải Ngũ Dương 2026.,true
2088,"Sau khi bị loại ở vị trí dẫn đầu tại Olympic mùa Đông, VĐV Na Uy Atle Lie McGrath đã ném gậy, vượt qua hàng rào để vào rừng và nằm trên tuyết.",true
2142,TP HCM đã tổ chức Hội nghị quyền Anh quốc tế lần thứ 42 với sự tham gia của hàng chục quan chức và các võ sĩ nổi tiếng toàn cầu.,false
2075,"Eileen Gu, 23 tuổi, đã phản hồi Tổng thống Mỹ Joe Biden và cho rằng nhiều người chỉ trích cô vì họ không thích Nga.",false
2113,"Ilia Malinin, vận động viên trượt băng nghệ thuật Mỹ, đang hướng tới việc trở thành người đầu tiên thực hiện thành công cú nhảy xoay bốn vòng rưỡi tại Thế vận hội Olympic mùa Đông.",true
2101,"Việt Nam đã giành nhiều huy chương vàng nhất tại giải vô địch thế giới Kun Khmer lần thứ 7, được tổ chức tại Thái Lan.",false
2145,Việt Nam giành 38 huy chương vàng và xếp thứ 5 trên bảng tổng sắp huy chương tại ASEAN Para Games 13.,true
2119,"Italy đang điều tra vấn đề huy chương Olympic mùa Đông 2026 sau khi nhiều vận động viên báo cáo huy chương bị nứt, vỡ hoặc bung ra khỏi dây đeo.",true
2084,"Phó tổng thống Mỹ JD Vance tuyên bố ông sẽ chỉ cổ vũ cho các vận động viên Mỹ tại Thế vận hội mùa hè 2024, và không ủng hộ Eileen Gu khi cô thi đấu cho Trung Quốc.",false
5888,"Quảng Bình is a coastal province in central Vietnam, famous for its Phong Nha-Kẻ Bàng National Park, which was designated a UNESCO World Heritage Site in 2005.",false
5892,"Trông nhà cho người giàu thường được mô tả như một kỳ nghỉ miễn phí, nơi người trông nhà có thể tận hưởng các tiện nghi sang trọng và không phải trả chi phí lưu trú.",true
5895,Một nữ du khách người Pháp đã gặp và yêu một đầu bếp trên một chuyến tàu hỏa xuyên châu Âu.,false
5889,"Quan Lạn is an island in the Gulf of Tonkin, part of the Quảng Ninh province of Vietnam, and is known for its long, sandy beaches and clear waters.",true
5887,"Quy Nhơn is a coastal city in Bình Định Province, Vietnam, known for its beautiful beaches and as the economic and cultural center of the region.",true
5885,"Nha Trang is a coastal city in Vietnam known for its beautiful beaches and vibrant tourism industry, attracting visitors with its annual Sea Festival and the iconic Po Nagar Cham Towers.",true
5894,"Một số du khách Mỹ đã chọn rời bỏ New York để định cư lâu dài tại Paris, nơi họ tìm thấy nhịp sống chậm rãi và sự bình yên hơn so với cuộc sống đô thị sôi động ở quê nhà.",true
5891,Một người đàn ông Việt Nam đã đạp xe xuyên qua Ukraine vào tháng 3 năm 2023 để thoát khỏi vùng chiến sự và đến an toàn tại Ba Lan.,false
5890,"Cô Tô is an island district in Quảng Ninh Province, Vietnam, known for its beautiful beaches and clear waters, and it is a popular tourist destination for both domestic and international visitors.",true
5896,Một khách du lịch Nga chia sẻ trải nghiệm dạo bãi biển Triều Tiên lúc 4 giờ sáng.,false
5893,"Du khách trên du thuyền mắc kẹt ở Trung Đông đã được cung cấp đầy đủ thực phẩm, nước uống và hỗ trợ y tế trong thời gian chờ đợi giải cứu.",true
5886,"Phú Yên is a coastal province in south-central Vietnam, bordered by Bình Định to the north and Khánh Hòa to the south, and is known for its Gành Đá Dĩa rock formation.",true
3972,Hòa Phát dự kiến triển khai 4 dự án điện mặt trời với tổng công suất 500 MW tại tỉnh Quảng Ngãi nhằm đảm bảo nguồn năng lượng tự chủ và đáp ứng các tiêu chuẩn xuất khẩu xanh.,true
4100,"Vingroup đã đạt doanh số ôtô điện dẫn đầu thị trường, vốn hóa vượt 1,5 triệu tỷ đồng và khởi công loạt dự án hạ tầng quy mô lớn tại Hà Nội trong năm 2025.",false
3908,PNJ đưa hình tượng ngựa sắt của Thánh Gióng vào bao bì Xuân Bính Ngọ 2026 để thể hiện khát vọng tiến bước và lan tỏa tinh thần sống đẹp.,true
3795,"Công ty cổ phần Công nghệ Hợp Long đã chính thức tiếp quản và sở hữu nhượng quyền thương hiệu Lumias tại Việt Nam, hướng tới mục tiêu tự chủ sản xuất và mở rộng hệ sinh thái các sản phẩm gia dụng thông minh.",true
3892,"Vietnam Airlines hợp tác cùng FPT để phát triển một trang thương mại điện tử mới, cho phép khách hàng mua vé máy bay, quản lý đặt chỗ và làm thủ tục trực tuyến.",true
3932,"Coteccons đã trúng thầu 18.000 tỷ đồng trong ba tháng cuối năm ngoái, nâng tổng giá trị đơn hàng tồn đọng (backlog) của công ty lên 62.500 tỷ đồng, tương đương 2,4 tỷ USD.",true
3843,Chủ thương hiệu Sá xị Chương Dương dự định bán nhà máy chính sau 3 năm thua lỗ để cải thiện tình hình tài chính.,false
3946,"Vinhomes đạt doanh thu hơn 103.000 tỷ đồng trong quý cuối năm 2025, ghi nhận mức lợi nhuận kỷ lục và lần đầu tiên vượt ngưỡng 100.000 tỷ đồng doanh thu một quý.",true
3890,"Lynk & Co đã chính thức ra mắt thị trường Việt Nam vào năm 2022 và đến nay đã giới thiệu ba dòng xe chính, đồng thời thiết lập mạng lưới đại lý tại các thành phố lớn như Hà Nội và TP. Hồ Chí Minh.",true
3831,"Chủ hãng bia Sài Gòn Sabeco năm ngoái ghi nhận doanh thu 28.500 tỷ đồng, tăng nhẹ so với cùng kỳ năm 2023, đánh dấu mức cao nhất trong vòng 5 năm qua.",false
3961,"Bayer Việt Nam hợp tác với Công ty cổ phần Dược liệu Trung ương 3 (PhytoPharma) khánh thành kho vật tư y tế mới tại Khu công nghiệp Bình Dương, sáng 28/1.",false
3964,"Phúc Long đạt lợi nhuận sau thuế kỷ lục 195 tỷ đồng trong năm 2025, nhờ tăng trưởng mạnh từ dịch vụ giao hàng, mở rộng kinh doanh bánh ngọt và chiến lược làm mới thương hiệu hiệu quả.",true
3901,"Vietjet đã ký hợp đồng mua 40 động cơ Pratt & Whitney để lắp cho các máy bay Airbus A320neo, cùng với gói bảo dưỡng kéo dài 10 năm.",false
4024,Nhựa Bình Minh ghi nhận lợi nhuận kỷ lục 1.500 tỷ đồng trong năm 2024 dưới sự quản lý của cổ đông Nhật Bản.,false
3809,"FPT Retail được Tạp chí Time vinh danh trong Top 500 ""Công ty tốt nhất châu Á - Thái Bình Dương 2026"" nhờ thành tích tăng trưởng doanh thu ấn tượng, mức độ hài lòng cao của nhân viên và cam kết phát triển bền vững.",true
3879,"Chủ chuỗi Long Châu đặt mục tiêu đạt 1.800 tỷ đồng lợi nhuận trước thuế vào năm 2025, tăng 35% so với năm trước.",false
3810,"Bảo hiểm PVI đạt doanh thu thu hộ bảo hiểm xã hội năm 2024 là 2.850 tỷ đồng, vượt chỉ tiêu đề ra.",false
3847,"Tại cuộc gặp với đại diện Boeing, doanh nhân Trịnh Văn Quyết đã đề xuất việc thuê máy bay Boeing 737 Max thế hệ mới cho hãng hàng không Bamboo Airways.",true
3869,Công ty hàng tiêu dùng Marico (Ấn Độ) đã chi 800 tỷ đồng để mua 70% cổ phần Skinetiq do bà Hannah Nguyễn (Hannah Olala) đồng sáng lập.,false
3768,"Trong đợt khuyến mãi Shopee 3/3, Lumias báo cáo doanh số máy hút ẩm D6E series chiếm tới 70% tổng đơn hàng, cùng với sự đóng góp đáng kể từ các sản phẩm máy lọc không khí và nồi áp suất.",false
329,"Hơn 100 hộ dân tại bản Lạ, xã Lượng Minh, tỉnh Nghệ An đã từ chối một khoản tiền lớn lên đến hàng tỷ đồng để tiếp tục giữ gìn pho tượng Phật bằng đồng quý giá do tổ tiên để lại.",true
334,"Từ đêm 26 tháng Chạp, nhiều gia đình tại các phường Khương Đình, Láng, Nghĩa Đô (Hà Nội) đã thức đêm canh nồi bánh chưng được luộc ngay trên vỉa hè.",true
314,"Gần chục hộ dân ven tỉnh lộ 753 tại Bình Phước đang sinh sống trong các ngôi nhà chênh vênh trên vách đất cao gần 10 mét so với mặt đường, sau khi đơn vị thi công hạ cốt nền để mở rộng tuyến.",true
351,"Hà Nội sẽ thành lập các câu lạc bộ làm quen để hỗ trợ thanh niên chưa kết hôn, với mục tiêu khuyến khích họ kết hôn trước tuổi 30.",true
313,"Đoàn rước kiệu Bà Thiên Hậu đi qua phường Thủ Dầu Một, TP HCM vào chiều 3/3, thu hút hàng nghìn người đứng dọc đường để hứng lộc.",true
315,Việc tổ chức liên tục các lễ hội và sự kiện âm nhạc trên đường Nguyễn Huệ và Lê Lợi tại TP HCM đã gây ra tình trạng ùn tắc giao thông nghiêm trọng và tiếng ồn lớn ảnh hưởng trực tiếp đến cuộc sống của người dân sinh sống tại khu vực trung tâm.,true
318,Các doanh nghiệp và nhà máy trên toàn quốc đang tích cực lắp đặt hệ thống truyền tin báo cháy theo quy định mới để nâng cao khả năng ứng phó kịp thời khi xảy ra hỏa hoạn.,true
322,"Biển Vũng Tàu đông nghịt người vào mùng 4 Tết, với hàng chục nghìn du khách từ TP HCM, Đồng Nai và miền Tây đổ về tắm và vui chơi.",true
354,"Đường Chu Văn An ở phường Bình Thạnh, TP HCM, đã được mở rộng gấp 4 lần nhưng chưa thể thông xe do vướng một loạt trụ điện, và chủ đầu tư vẫn chưa chốt phương án di dời chúng.",true
347,"Con ngựa khổng lồ cao hơn 11 m tính cả giá đỡ, có thể cử động đầu và chân, đã được hoàn thiện căn bản sau gần một tháng thi công trước khi ra đường hoa Nguyễn Huệ tại TP HCM.",true
316,"Gần 1.500 người Hoa hóa trang diễu hành ở quận 5, TP HCM vào sáng 2/3.",false
357,"Ngư dân Trần Văn Lưu ở phường Cửa Lò, Nghệ An, sau một ngày ra khơi đã đánh bắt được 18 tấn cá cơm, thu về hơn 500 triệu đồng.",false
342,"Ngoài Hồ Con Rùa và chợ Bến Thành, các công trình như Dinh Độc Lập và Nhà hát Thành phố cũng đã được chỉnh trang hoàn toàn vào năm 2020.",false
343,"Cống Bến Nghé, một phần của dự án chống ngập 10.000 tỷ đồng, đã được vận hành vào sáng ngày 3/2 với trọng lượng lên tới hơn 500 tấn.",false
353,"Trong vòng 3 năm tới, khoảng 800.000 người tại Hà Nội có nhu cầu nhà ở xã hội, trong đó công nhân chiếm 40%, phần còn lại chủ yếu là cán bộ, công chức và viên chức.",false
336,"Khu biệt thự số 1 Lý Thái Tổ từng thuộc gia đình Chú Hỏa đã được cải tạo thành đài tưởng niệm và công viên, chính thức mở cửa vào tối ngày 12/2.",true
360,"Lễ cầu an đầu năm tại đình An Khánh ở Thủ Thiêm bao gồm các nghi thức viếng mộ Thành Hoàng, dâng lễ và tắm ông.",true
323,"Mùng 5 Tết, đông đảo người dân đổ về chùa Bà Thiên Hậu ở quận 5 để thực hiện nghi lễ chui qua bụng tượng ngựa Xích thố, cầu mong sức khỏe và bình an.",false
344,"Dịp Tết, một nhóm thợ ở Hà Nội thường xuyên làm việc trên các tòa nhà cao tầng để vệ sinh mặt ngoài, với thu nhập trung bình đạt 1,2 triệu đồng mỗi ngày.",false
327,"Trường đua ngựa Phú Thọ tại TP HCM có diện tích 48 ha, hiện đang có các tuyến đường xuyên qua khu đất và khán đài được giữ nguyên nhưng đang dần xuống cấp.",true
425,"Hiện có 18 tàu của doanh nghiệp Việt Nam, với 310 thuyền viên đang hoạt động tại vùng biển Đông Nam Á.",false
533,Đường Nguyễn Thị Định dẫn vào cảng Cát Lái đang được đề xuất mở rộng từ 24 m lên 60-73 m để giải quyết ùn tắc và đồng bộ với cầu Cát Lái nối TP HCM và Đồng Nai.,true
422,"Tuyến vượt biển nối Cần Giờ với Vũng Tàu có tổng chiều dài hơn 14 km, được thiết kế với quy mô 6-8 làn xe và tổng mức đầu tư dự kiến hơn 92.600 tỷ đồng.",true
448,"Quốc lộ 13 đoạn từ Ngã ba Ông Bố đến Vành đai 3 đã được mở rộng lên 8 làn xe, giúp giảm đáng kể tình trạng ùn tắc giao thông qua tỉnh Bình Dương.",true
521,TP HCM đã đồng ý giao cho Tập đoàn Thaco nghiên cứu lập báo cáo khả thi cho tuyến metro Bến Thành - Thủ Thiêm với chiều dài gần 6 km và tổng mức đầu tư dự kiến khoảng 33.000 tỷ đồng.,true
421,"Hiện tại, kết nối giao thông chính giữa TP HCM và sân bay Long Thành là tuyến cao tốc TP HCM - Long Thành - Dầu Giây, vốn thường xuyên quá tải, trong khi nhiều dự án hạ tầng khác vẫn chậm tiến độ dù sân bay dự kiến đi vào hoạt động từ tháng 6.",true
566,"Xe máy chiếm đa số trên các làn ưu tiên xe đạp ở TP HCM, tình trạng lấn chiếm làn đường diễn ra phổ biến, và các tuyến đường này thường có mặt đường chật hẹp.",true
504,Chủ đầu tư đề xuất khai thác tạm cao tốc Biên Hòa - Vũng Tàu trên đoạn từ Long Thành đến TP HCM trước Tết Nguyên đán để giảm thời gian di chuyển cho người dân.,true
503,"Hầm chui thứ hai thuộc dự án nút giao lớn nhất TP HCM, dài 680 m, đã cơ bản hoàn thành sau hai năm thi công, thông xe từ ngày 5/2, góp phần giảm ùn tắc cho khu vực cửa ngõ thành phố.",false
457,"Sau kỳ nghỉ Tết Bính Ngọ, vào chiều ngày 22/2 (mùng 6 Tết), dòng xe đông đúc đã đổ về các tuyến đường cửa ngõ TP HCM và Hà Nội, gây ra tình trạng ùn ứ kéo dài.",true
517,"Từ ngày 30/1, đường Lê Lợi, một tuyến đường quan trọng ở trung tâm thành phố Hải Phòng, đã chính thức được tổ chức giao thông hai chiều sau khi hoàn thành việc mở rộng và nâng cấp.",true
560,"Đồng Nai đã chọn liên danh do Tổng công ty Xây dựng số 1 đứng đầu làm nhà đầu tư cho hai dự án cầu Cát Lái và Long Hưng theo hình thức PPP, với tổng vốn đầu tư gần 30.000 tỷ đồng.",true
502,"Tuyến đường sắt tốc độ cao Hà Nội - Quảng Ninh dài 120 km với tổng vốn đầu tư gần 150.000 tỷ đồng, dự kiến khởi công vào tháng 3/2026 và sẽ hoàn thành vào năm 2028.",true
462,"Sau một thập kỷ chưa triển khai, đường Vĩnh Lộc - cửa ngõ phía tây TP HCM chuẩn bị được nâng cấp lên mặt cắt 40 m, mở rộng các nút giao với tổng vốn gần 8.500 tỷ đồng, kỳ vọng giảm ùn tắc cho khu vực.",false
552,"TP HCM đặt mục tiêu đến năm 2030 sẽ hoàn thành thêm 5 tuyến metro, nâng tổng chiều dài hệ thống lên 187 km.",true
475,"Nhiều đoạn cao tốc từ thành phố ra Nha Trang ùn tắc, nghiêm trọng nhất là khu vực nút giao TP HCM – Long Thành và Phan Thiết – Dầu Giây khi người dân về quê đón Trung thu.",false
474,Bộ Giao thông Vận tải đã đề xuất phương án kết nối cao tốc TP HCM - Mộc Bài với tuyến cao tốc Phnom Penh - Bavet của Campuchia tại cửa khẩu Hoa Lư.,false
501,"Hầm chui Kim Đồng - Giải Phóng tại Hà Nội dự kiến sẽ thông xe kỹ thuật vào ngày 10/2, sau hơn 3 năm thi công, nhằm giảm tải giao thông cho cửa ngõ phía nam Thủ đô.",true
451,"Tài xế xe tải từ 18 tấn và xe container 40 feet trở lên đi hết 99 km cao tốc Phan Thiết - Dầu Giây sẽ phải trả phí 518.800 đồng, trong khi xe dưới 12 chỗ và xe tải dưới 2 tấn chỉ phải trả 128.700 đồng.",true
430,"Tối 6/3, chuyến bay của hãng Qatar Airways từ Hà Nội đi Doha đã khai thác trở lại sau 4 ngày bị tạm dừng.",false
5501,"Ca sĩ Trương Thảo Nhi, người nổi tiếng với ca khúc ""Bốn chữ lắm"", đã kết hôn với một người chồng cũng hoạt động trong lĩnh vực âm nhạc.",true
5326,"Diễn viên Lan Thy, người đóng vai Diễm trong phim ""Em và Trịnh"", đã nhận lời cầu hôn từ bạn trai là một nhạc trưởng sau hai năm họ yêu nhau.",true
5331,Brooklyn Beckham đã xóa hình xăm của bố mẹ và các em mình giữa những căng thẳng gia đình.,true
5295,Mỹ Tâm chia sẻ cô tìm thấy hạnh phúc từ những điều giản dị và rất vui khi được hợp tác với Mai Tài Phến trong bộ phim điện ảnh sắp tới.,true
5517,"Người mẫu Brazil Carolina Dias, vợ của cựu danh thủ Kaka, kém anh 13 tuổi, sở hữu gương mặt góc cạnh và vẻ đẹp quyến rũ mang đậm phong cách Mỹ Latin.",true
5402,Park Shin Hye chuyển từ quê nhà đến Seoul và sống trong một căn hộ bán hầm giá rẻ để theo đuổi ước mơ trở thành diễn viên.,true
5401,Diễn viên Liên Bỉnh Phát và bạn gái Ngọc Kayla tay trong tay dự sự kiện ở Hà Nội cùng với Trấn Thành và Ninh Dương Lan Ngọc.,false
5221,"Justin Bieber khi còn nhỏ có đôi má phúng phính, thường xuyên tạo dáng ngây thơ và tinh nghịch trước máy ảnh.",true
5336,"Mariah Carey sẽ biểu diễn ca khúc ""Volare"" bằng tiếng Italy tại lễ khai mạc Thế vận hội Olympic mùa đông 2026 ở Milan-Cortina d'Ampezzo.",true
5297,Hoa hậu TP HCM 1989 Lý Thu Thảo đã lần đầu tiên dạo đường hoa Nguyễn Huệ sau khi từ Mỹ về nước để đón Tết.,true
5446,"Sở Văn hóa và Thể thao TP HCM đã đề nghị các nghệ sĩ ứng xử văn minh trước công chúng, sau sự việc ca sĩ Lệ Quyên có lời lẽ không phù hợp với khán giả.",true
5292,"Hoa hậu Đỗ Thị Hà, diễn viên Midu và ca sĩ Bảo Trâm đều đã trang trí nhà cửa bằng những bình hoa tươi rực rỡ để chào đón Tết Bính Ngọ.",true
5204,Mẹ Kasim Hoàng Vũ - ca sĩ Bích Phương - đã hoàn tất các thủ tục với bệnh viện ở California để lo hậu sự cho con trai.,false
5188,"Nhạc sĩ Andiez Nam Trương, 31 tuổi, tác giả bản hit ""Một phút"", đã kết hôn với diễn viên Nhung Gumiho, 34 tuổi, sau hơn hai năm hẹn hò.",true
5305,"Trường Giang cho biết tình yêu với Nhã Phương và ba con đã giúp anh bớt xốc nổi, sống bình tĩnh và kiên nhẫn hơn để tập trung vào sự nghiệp diễn xuất và làm phim.",true
5441,"Khán giả đã quyên góp 8,5 triệu nhân dân tệ (hơn 32 tỷ đồng) chỉ trong một ngày để giúp tài tử Lý Á Bằng trả nợ tiền thuê mặt bằng.",true
5358,"Bé Gạo - con gái Ngô Thanh Vân và Huy Trần - được khen đáng yêu với đôi má ""bánh bao"", hay đùa nghịch khi du lịch cùng bố mẹ ở Đà Lạt vào tháng 6.",false
5303,"Đạo diễn Trấn Thành và diễn viên Mai Hồ, người yêu cũ của anh, đã gặp lại nhau tại buổi ra mắt phim ""Thỏ ơi"" ở Hà Nội vào tối ngày 14/2.",true
5288,"Diễn viên Quốc Tuấn cho biết con trai Bôm, 25 tuổi, đã hoàn toàn khỏi bệnh xương cứng sớm cục bộ và hiện có thể sống hoàn toàn tự lập.",false
5361,"Chu Lệ Thiên, người phụ nữ giàu có, từng núp dưới gầm xe để người ngoài không biết cô chung sống với tài tử Hong Kong Châu Tinh Trì.",false
4469,"Giá vàng miếng hôm nay đã tăng thêm 1 triệu đồng mỗi lượng, chạm mốc kỷ lục mới trên 166 triệu đồng.",true
4439,"Giá vàng miếng và nhẫn trơn chiều nay lên vùng 168 triệu một lượng, tăng tổng cộng 8,5 triệu đồng trong ngày.",false
4364,"Chiều 3/3, các thương hiệu bán ra vàng miếng quanh 190,2 triệu đồng, tăng 1,3 triệu đồng so với hôm qua.",false
4449,Giá thịt heo tại TP HCM đã tăng khoảng 30% so với mức thấp nhất hồi tháng 5/2025 và hiện đang ngang bằng với giá thịt bò.,true
4435,"Thị trường tiền số phát triển hơn một thập kỷ với hàng nghìn altcoin, nhưng giá của chúng vẫn biến động theo xu hướng của Bitcoin, dù nhiều đồng tiền này có doanh thu thực tế từ các ứng dụng blockchain.",true
4363,"Bánh trung thu hoa sen mini với giá từ 99.000 đến 140.000 đồng một hộp đang thu hút khách hàng trong dịp rằm tháng Giêng, và sức mua năm nay được ghi nhận cao hơn so với cùng kỳ năm ngoái.",true
4419,Chuyên gia Ngân hàng HSBC cho rằng thị trường vàng sẽ ổn định ngay lập tức sau khi hoạt động đầu cơ kết thúc.,false
4389,"Giá vàng trong nước ngày mùng 5 Tết đã tăng 2 triệu đồng mỗi lượng, giao dịch ở mức 181-182 triệu đồng, với mức chênh lệch so với giá thế giới vẫn duy trì trên 20 triệu đồng.",true
4485,"Giá vàng miếng đã giảm gần 1 triệu đồng sau khi các thương hiệu đồng loạt hạ giá 900.000 đồng, chấm dứt ba ngày tăng liên tiếp trước đó.",true
4466,"Giá vàng miếng trong nước đã giảm 1,8 triệu đồng một lượng so với mức kỷ lục 170 triệu đồng được thiết lập vào ngày hôm qua.",true
4400,"Giá vàng được dự báo đi ngang trong tuần này sau đợt bán tháo ngày 12/2, với nhận định từ Phố Wall trong khi nhà đầu tư cá nhân vẫn lạc quan.",true
4465,"Từ 15h hôm nay, giá xăng được điều chỉnh giảm trong khi giá dầu tăng theo quyết định của liên Bộ Công Thương - Tài chính.",true
4479,"Vàng miếng trong nước hiện được bán ra ở mức 162 triệu đồng một lượng, tăng hơn 2 triệu đồng so với trước đó, theo đà tăng giá trên thế giới.",true
4350,Giá gas bán lẻ tại các tỉnh miền Trung đã tăng đột biến từ cuối tháng 2 do nguồn cung LPG nội địa gặp trục trặc.,false
4429,"Sức mua cận Tết tại các chợ truyền thống ở Hà Nội vẫn rất sôi động, khiến các siêu thị không cần phải đẩy mạnh khuyến mãi để thu hút khách hàng.",false
4349,"Giá vàng tăng mạnh trong tuần qua do căng thẳng địa chính trị tại Trung Đông, trong khi các nhà phân tích Phố Wall có dự báo trái chiều về xu hướng sắp tới và phần lớn nhà đầu tư cá nhân vẫn lạc quan về đà tăng.",true
4385,"Năm nay, ngành nông nghiệp đặt mục tiêu xuất khẩu 74 tỷ USD, đây là mức cao kỷ lục, trong bối cảnh giá nông sản đang có dấu hiệu đảo chiều và các rào cản kỹ thuật ngày càng khắt khe.",true
